frame,timestamp_sec,player,shot
418,16.72,2,FOREHAND
419,16.76,1,FOREHAND
419,16.76,2,FOREHAND
420,16.8,1,FOREHAND
420,16.8,2,FOREHAND
421,16.84,1,BACKHAND
421,16.84,2,FOREHAND
422,16.88,1,BACKHAND
422,16.88,2,FOREHAND
423,16.92,1,FOREHAND
423,16.92,2,FOREHAND
424,16.96,1,FOREHAND
424,16.96,2,FOREHAND
425,17.0,1,FOREHAND
425,17.0,2,BACKHAND
426,17.04,1,FOREHAND
426,17.04,2,BACKHAND
427,17.08,1,BACKHAND
427,17.08,2,BACKHAND
427,17.08,3,FOREHAND
428,17.12,1,FOREHAND
428,17.12,2,BACKHAND
428,17.12,3,FOREHAND
429,17.16,1,FOREHAND
429,17.16,2,BACKHAND
429,17.16,3,FOREHAND
430,17.2,1,BACKHAND
430,17.2,2,BACKHAND
430,17.2,3,FOREHAND
431,17.24,1,FOREHAND
431,17.24,2,BACKHAND
431,17.24,3,FOREHAND
432,17.28,1,BACKHAND
432,17.28,2,FOREHAND
432,17.28,3,FOREHAND
433,17.32,1,FOREHAND
433,17.32,2,BACKHAND
433,17.32,3,FOREHAND
434,17.36,1,FOREHAND
434,17.36,2,BACKHAND
434,17.36,3,FOREHAND
435,17.4,1,FOREHAND
435,17.4,2,BACKHAND
435,17.4,3,FOREHAND
436,17.44,1,FOREHAND
436,17.44,2,BACKHAND
436,17.44,3,FOREHAND
437,17.48,1,FOREHAND
437,17.48,2,BACKHAND
437,17.48,3,FOREHAND
438,17.52,1,FOREHAND
438,17.52,2,BACKHAND
438,17.52,3,FOREHAND
439,17.56,1,FOREHAND
439,17.56,2,BACKHAND
439,17.56,3,FOREHAND
440,17.6,1,FOREHAND
440,17.6,2,BACKHAND
440,17.6,3,FOREHAND
441,17.64,1,FOREHAND
441,17.64,2,BACKHAND
442,17.68,1,FOREHAND
442,17.68,2,BACKHAND
443,17.72,1,FOREHAND
443,17.72,2,BACKHAND
444,17.76,1,FOREHAND
444,17.76,2,FOREHAND
444,17.76,3,FOREHAND
445,17.8,1,FOREHAND
445,17.8,2,BACKHAND
445,17.8,3,FOREHAND
446,17.84,1,FOREHAND
446,17.84,2,BACKHAND
446,17.84,3,FOREHAND
447,17.88,1,FOREHAND
447,17.88,2,FOREHAND
448,17.92,1,FOREHAND
448,17.92,2,BACKHAND
449,17.96,1,FOREHAND
449,17.96,2,FOREHAND
450,18.0,1,FOREHAND
450,18.0,2,FOREHAND
450,18.0,3,FOREHAND
451,18.04,1,FOREHAND
451,18.04,2,FOREHAND
452,18.08,1,FOREHAND
452,18.08,2,FOREHAND
453,18.12,1,FOREHAND
454,18.16,1,BACKHAND
454,18.16,2,FOREHAND
455,18.2,1,BACKHAND
455,18.2,2,FOREHAND
456,18.24,1,BACKHAND
456,18.24,2,FOREHAND
457,18.28,1,BACKHAND
457,18.28,2,FOREHAND
457,18.28,3,BACKHAND
458,18.32,1,BACKHAND
458,18.32,2,FOREHAND
459,18.36,1,BACKHAND
459,18.36,2,BACKHAND
459,18.36,3,FOREHAND
460,18.4,1,FOREHAND
460,18.4,2,FOREHAND
461,18.44,1,BACKHAND
461,18.44,2,FOREHAND
462,18.48,1,FOREHAND
463,18.52,1,FOREHAND
464,18.56,1,BACKHAND
464,18.56,2,FOREHAND
465,18.6,1,BACKHAND
465,18.6,2,BACKHAND
466,18.64,1,BACKHAND
466,18.64,2,BACKHAND
466,18.64,3,FOREHAND
467,18.68,1,BACKHAND
467,18.68,2,FOREHAND
468,18.72,1,BACKHAND
468,18.72,2,SMASH
469,18.76,1,BACKHAND
470,18.8,1,BACKHAND
471,18.84,1,FOREHAND
471,18.84,2,BACKHAND
472,18.88,1,BACKHAND
472,18.88,2,BACKHAND
473,18.92,1,BACKHAND
473,18.92,2,BACKHAND
474,18.96,1,BACKHAND
474,18.96,2,BACKHAND
474,18.96,3,FOREHAND
475,19.0,1,BACKHAND
475,19.0,2,BACKHAND
476,19.04,1,BACKHAND
476,19.04,2,BACKHAND
477,19.08,1,BACKHAND
477,19.08,2,BACKHAND
478,19.12,1,BACKHAND
478,19.12,2,BACKHAND
479,19.16,1,BACKHAND
479,19.16,2,BACKHAND
480,19.2,1,BACKHAND
480,19.2,2,BACKHAND
481,19.24,1,FOREHAND
481,19.24,2,BACKHAND
482,19.28,1,BACKHAND
482,19.28,2,BACKHAND
483,19.32,1,FOREHAND
483,19.32,2,BACKHAND
484,19.36,1,FOREHAND
484,19.36,2,BACKHAND
484,19.36,3,BACKHAND
485,19.4,1,FOREHAND
485,19.4,2,FOREHAND
485,19.4,3,BACKHAND
486,19.44,1,FOREHAND
486,19.44,2,BACKHAND
487,19.48,1,FOREHAND
487,19.48,2,BACKHAND
488,19.52,1,FOREHAND
488,19.52,2,BACKHAND
488,19.52,3,BACKHAND
489,19.56,1,FOREHAND
489,19.56,2,BACKHAND
490,19.6,1,FOREHAND
490,19.6,2,BACKHAND
491,19.64,1,BACKHAND
491,19.64,2,FOREHAND
492,19.68,1,BACKHAND
492,19.68,2,BACKHAND
493,19.72,1,BACKHAND
493,19.72,2,FOREHAND
494,19.76,1,BACKHAND
494,19.76,2,BACKHAND
495,19.8,1,BACKHAND
495,19.8,2,FOREHAND
496,19.84,1,BACKHAND
496,19.84,2,BACKHAND
497,19.88,1,BACKHAND
497,19.88,2,BACKHAND
498,19.92,1,BACKHAND
498,19.92,2,BACKHAND
499,19.96,1,BACKHAND
499,19.96,2,BACKHAND
500,20.0,1,BACKHAND
500,20.0,2,BACKHAND
501,20.04,1,BACKHAND
501,20.04,2,BACKHAND
502,20.08,1,BACKHAND
502,20.08,2,BACKHAND
503,20.12,1,BACKHAND
503,20.12,2,BACKHAND
504,20.16,1,BACKHAND
504,20.16,2,BACKHAND
505,20.2,1,BACKHAND
505,20.2,2,BACKHAND
506,20.24,1,BACKHAND
506,20.24,2,BACKHAND
507,20.28,1,BACKHAND
507,20.28,2,FOREHAND
507,20.28,3,BACKHAND
508,20.32,1,BACKHAND
508,20.32,2,FOREHAND
509,20.36,1,BACKHAND
509,20.36,2,BACKHAND
510,20.4,1,SMASH
510,20.4,2,BACKHAND
511,20.44,1,BACKHAND
511,20.44,2,BACKHAND
512,20.48,1,BACKHAND
512,20.48,2,BACKHAND
513,20.52,1,BACKHAND
513,20.52,2,BACKHAND
514,20.56,1,BACKHAND
514,20.56,2,FOREHAND
514,20.56,3,BACKHAND
515,20.6,1,BACKHAND
515,20.6,2,BACKHAND
516,20.64,1,FOREHAND
516,20.64,2,BACKHAND
517,20.68,1,FOREHAND
517,20.68,2,BACKHAND
518,20.72,1,FOREHAND
518,20.72,2,BACKHAND
519,20.76,1,BACKHAND
519,20.76,2,FOREHAND
520,20.8,1,BACKHAND
520,20.8,2,FOREHAND
521,20.84,1,FOREHAND
521,20.84,2,FOREHAND
522,20.88,1,FOREHAND
522,20.88,2,BACKHAND
523,20.92,1,FOREHAND
523,20.92,2,BACKHAND
524,20.96,1,BACKHAND
524,20.96,2,BACKHAND
525,21.0,1,BACKHAND
525,21.0,2,BACKHAND
526,21.04,1,BACKHAND
526,21.04,2,BACKHAND
527,21.08,1,BACKHAND
527,21.08,2,BACKHAND
528,21.12,1,BACKHAND
528,21.12,2,BACKHAND
529,21.16,1,BACKHAND
529,21.16,2,BACKHAND
530,21.2,1,FOREHAND
530,21.2,2,FOREHAND
531,21.24,1,FOREHAND
531,21.24,2,BACKHAND
532,21.28,1,FOREHAND
532,21.28,2,BACKHAND
533,21.32,1,BACKHAND
533,21.32,2,BACKHAND
534,21.36,1,BACKHAND
534,21.36,2,BACKHAND
535,21.4,1,BACKHAND
535,21.4,2,BACKHAND
536,21.44,1,BACKHAND
536,21.44,2,BACKHAND
537,21.48,1,BACKHAND
537,21.48,2,BACKHAND
538,21.52,1,BACKHAND
538,21.52,2,BACKHAND
539,21.56,1,SMASH
539,21.56,2,BACKHAND
540,21.6,1,BACKHAND
540,21.6,2,BACKHAND
541,21.64,1,BACKHAND
541,21.64,2,BACKHAND
542,21.68,1,BACKHAND
542,21.68,2,BACKHAND
543,21.72,1,FOREHAND
543,21.72,2,BACKHAND
544,21.76,1,BACKHAND
544,21.76,2,BACKHAND
545,21.8,1,BACKHAND
545,21.8,2,FOREHAND
546,21.84,1,FOREHAND
546,21.84,2,BACKHAND
547,21.88,1,FOREHAND
548,21.92,1,FOREHAND
549,21.96,1,FOREHAND
549,21.96,2,BACKHAND
550,22.0,1,FOREHAND
550,22.0,2,FOREHAND
551,22.04,1,FOREHAND
551,22.04,2,FOREHAND
552,22.08,1,FOREHAND
552,22.08,2,FOREHAND
552,22.08,3,FOREHAND
553,22.12,1,FOREHAND
553,22.12,2,FOREHAND
554,22.16,1,FOREHAND
554,22.16,2,BACKHAND
555,22.2,1,FOREHAND
555,22.2,2,BACKHAND
555,22.2,3,FOREHAND
556,22.24,1,FOREHAND
556,22.24,2,BACKHAND
556,22.24,3,FOREHAND
557,22.28,1,FOREHAND
557,22.28,2,FOREHAND
557,22.28,3,BACKHAND
558,22.32,1,FOREHAND
558,22.32,2,FOREHAND
558,22.32,3,BACKHAND
559,22.36,1,FOREHAND
559,22.36,2,BACKHAND
559,22.36,3,BACKHAND
560,22.4,1,FOREHAND
560,22.4,2,BACKHAND
560,22.4,3,FOREHAND
561,22.44,1,FOREHAND
562,22.48,1,FOREHAND
562,22.48,2,FOREHAND
563,22.52,1,FOREHAND
563,22.52,2,FOREHAND
564,22.56,1,BACKHAND
564,22.56,2,FOREHAND
565,22.6,1,BACKHAND
565,22.6,2,FOREHAND
566,22.64,1,BACKHAND
566,22.64,2,FOREHAND
567,22.68,1,FOREHAND
567,22.68,2,FOREHAND
568,22.72,1,BACKHAND
568,22.72,2,FOREHAND
569,22.76,1,BACKHAND
569,22.76,2,FOREHAND
569,22.76,3,FOREHAND
570,22.8,1,BACKHAND
570,22.8,2,FOREHAND
570,22.8,3,FOREHAND
571,22.84,1,FOREHAND
571,22.84,2,FOREHAND
571,22.84,3,FOREHAND
572,22.88,1,BACKHAND
572,22.88,2,FOREHAND
573,22.92,1,FOREHAND
574,22.96,1,BACKHAND
575,23.0,1,FOREHAND
576,23.04,1,BACKHAND
577,23.08,1,FOREHAND
578,23.12,1,FOREHAND
579,23.16,1,FOREHAND
580,23.2,1,FOREHAND
581,23.24,1,SMASH
582,23.28,1,SMASH
583,23.32,1,SMASH
584,23.36,1,SMASH
585,23.4,1,FOREHAND
586,23.44,1,SMASH
586,23.44,2,BACKHAND
587,23.48,1,SMASH
587,23.48,2,BACKHAND
588,23.52,1,SMASH
588,23.52,2,FOREHAND
589,23.56,1,BACKHAND
589,23.56,2,FOREHAND
590,23.6,1,BACKHAND
591,23.64,1,BACKHAND
592,23.68,1,FOREHAND
592,23.68,2,SMASH
592,23.68,3,FOREHAND
593,23.72,1,FOREHAND
593,23.72,2,FOREHAND
594,23.76,1,FOREHAND
594,23.76,2,FOREHAND
595,23.8,1,FOREHAND
595,23.8,2,FOREHAND
596,23.84,1,FOREHAND
596,23.84,2,FOREHAND
597,23.88,1,SMASH
597,23.88,2,FOREHAND
598,23.92,1,BACKHAND
598,23.92,2,FOREHAND
599,23.96,1,FOREHAND
599,23.96,2,FOREHAND
600,24.0,1,SMASH
600,24.0,2,BACKHAND
601,24.04,1,BACKHAND
602,24.08,1,BACKHAND
602,24.08,2,BACKHAND
603,24.12,1,BACKHAND
604,24.16,1,FOREHAND
605,24.2,1,BACKHAND
607,24.28,1,BACKHAND
608,24.32,1,BACKHAND
609,24.36,1,BACKHAND
610,24.4,1,BACKHAND
611,24.44,1,BACKHAND
612,24.48,1,BACKHAND
615,24.6,1,BACKHAND
616,24.64,1,FOREHAND
616,24.64,2,FOREHAND
617,24.68,1,BACKHAND
617,24.68,2,FOREHAND
618,24.72,1,BACKHAND
620,24.8,1,FOREHAND
621,24.84,1,FOREHAND
622,24.88,1,BACKHAND
622,24.88,2,FOREHAND
623,24.92,1,FOREHAND
624,24.96,1,FOREHAND
625,25.0,1,FOREHAND
626,25.04,1,FOREHAND
627,25.08,1,FOREHAND
629,25.16,1,FOREHAND
632,25.28,1,FOREHAND
633,25.32,1,FOREHAND
634,25.36,1,FOREHAND
635,25.4,1,FOREHAND
636,25.44,1,FOREHAND
637,25.48,1,FOREHAND
638,25.52,1,FOREHAND
639,25.56,1,FOREHAND
640,25.6,1,FOREHAND
641,25.64,1,FOREHAND
642,25.68,1,FOREHAND
643,25.72,1,FOREHAND
644,25.76,1,BACKHAND
645,25.8,1,FOREHAND
646,25.84,1,FOREHAND
647,25.88,1,FOREHAND
648,25.92,1,BACKHAND
649,25.96,1,BACKHAND
650,26.0,1,BACKHAND
651,26.04,1,BACKHAND
652,26.08,1,BACKHAND
653,26.12,1,BACKHAND
654,26.16,1,BACKHAND
655,26.2,1,BACKHAND
656,26.24,1,BACKHAND
657,26.28,1,FOREHAND
658,26.32,1,BACKHAND
659,26.36,1,FOREHAND
660,26.4,1,BACKHAND
661,26.44,1,BACKHAND
662,26.48,1,FOREHAND
663,26.52,1,FOREHAND
664,26.56,1,FOREHAND
665,26.6,1,FOREHAND
666,26.64,1,FOREHAND
667,26.68,1,FOREHAND
668,26.72,1,FOREHAND
669,26.76,1,FOREHAND
670,26.8,1,FOREHAND
671,26.84,1,BACKHAND
672,26.88,1,BACKHAND
673,26.92,1,BACKHAND
674,26.96,1,BACKHAND
675,27.0,1,BACKHAND
676,27.04,1,FOREHAND
677,27.08,1,FOREHAND
678,27.12,1,FOREHAND
679,27.16,1,FOREHAND
680,27.2,1,FOREHAND
681,27.24,1,FOREHAND
682,27.28,1,FOREHAND
683,27.32,1,FOREHAND
684,27.36,1,FOREHAND
685,27.4,1,FOREHAND
686,27.44,1,FOREHAND
687,27.48,1,FOREHAND
688,27.52,1,FOREHAND
689,27.56,1,FOREHAND
690,27.6,1,FOREHAND
691,27.64,1,FOREHAND
692,27.68,1,FOREHAND
693,27.72,1,FOREHAND
694,27.76,1,FOREHAND
695,27.8,1,FOREHAND
696,27.84,1,FOREHAND
697,27.88,1,FOREHAND
698,27.92,1,FOREHAND
699,27.96,1,FOREHAND
700,28.0,1,FOREHAND
701,28.04,1,FOREHAND
702,28.08,1,FOREHAND
703,28.12,1,FOREHAND
704,28.16,1,FOREHAND
704,28.16,2,BACKHAND
705,28.2,1,FOREHAND
705,28.2,2,SMASH
706,28.24,1,FOREHAND
706,28.24,2,SMASH
707,28.28,1,FOREHAND
707,28.28,2,SMASH
708,28.32,1,FOREHAND
708,28.32,2,SMASH
708,28.32,3,SMASH
709,28.36,1,FOREHAND
709,28.36,2,SMASH
710,28.4,1,FOREHAND
710,28.4,2,SMASH
711,28.44,1,FOREHAND
711,28.44,2,BACKHAND
712,28.48,1,BACKHAND
712,28.48,2,FOREHAND
713,28.52,1,BACKHAND
713,28.52,2,FOREHAND
714,28.56,1,FOREHAND
714,28.56,2,BACKHAND
714,28.56,3,BACKHAND
715,28.6,1,FOREHAND
715,28.6,2,FOREHAND
716,28.64,1,FOREHAND
716,28.64,2,BACKHAND
717,28.68,1,FOREHAND
717,28.68,2,FOREHAND
718,28.72,1,FOREHAND
718,28.72,2,FOREHAND
719,28.76,1,FOREHAND
719,28.76,2,FOREHAND
720,28.8,1,FOREHAND
720,28.8,2,FOREHAND
721,28.84,1,FOREHAND
721,28.84,2,FOREHAND
722,28.88,1,FOREHAND
722,28.88,2,FOREHAND
723,28.92,1,FOREHAND
723,28.92,2,FOREHAND
724,28.96,1,BACKHAND
724,28.96,2,FOREHAND
725,29.0,1,BACKHAND
725,29.0,2,FOREHAND
726,29.04,1,BACKHAND
726,29.04,2,FOREHAND
727,29.08,1,BACKHAND
727,29.08,2,BACKHAND
728,29.12,1,FOREHAND
728,29.12,2,FOREHAND
729,29.16,1,FOREHAND
729,29.16,2,BACKHAND
730,29.2,1,FOREHAND
730,29.2,2,BACKHAND
731,29.24,1,FOREHAND
731,29.24,2,BACKHAND
732,29.28,1,FOREHAND
732,29.28,2,FOREHAND
733,29.32,1,BACKHAND
733,29.32,2,FOREHAND
734,29.36,1,FOREHAND
734,29.36,2,FOREHAND
735,29.4,1,FOREHAND
735,29.4,2,FOREHAND
736,29.44,1,FOREHAND
736,29.44,2,BACKHAND
737,29.48,1,FOREHAND
737,29.48,2,BACKHAND
738,29.52,1,FOREHAND
738,29.52,2,FOREHAND
739,29.56,1,FOREHAND
739,29.56,2,FOREHAND
740,29.6,1,FOREHAND
740,29.6,2,FOREHAND
741,29.64,1,BACKHAND
741,29.64,2,FOREHAND
742,29.68,1,BACKHAND
742,29.68,2,FOREHAND
743,29.72,1,BACKHAND
743,29.72,2,FOREHAND
744,29.76,1,BACKHAND
744,29.76,2,FOREHAND
745,29.8,1,BACKHAND
745,29.8,2,BACKHAND
746,29.84,1,BACKHAND
746,29.84,2,BACKHAND
747,29.88,1,BACKHAND
747,29.88,2,BACKHAND
748,29.92,1,BACKHAND
748,29.92,2,FOREHAND
749,29.96,1,FOREHAND
749,29.96,2,FOREHAND
750,30.0,1,FOREHAND
750,30.0,2,BACKHAND
751,30.04,1,FOREHAND
751,30.04,2,BACKHAND
752,30.08,1,BACKHAND
752,30.08,2,FOREHAND
753,30.12,1,BACKHAND
753,30.12,2,FOREHAND
754,30.16,1,FOREHAND
754,30.16,2,BACKHAND
755,30.2,1,BACKHAND
755,30.2,2,FOREHAND
756,30.24,1,BACKHAND
756,30.24,2,BACKHAND
757,30.28,1,BACKHAND
757,30.28,2,BACKHAND
758,30.32,1,FOREHAND
758,30.32,2,BACKHAND
759,30.36,1,FOREHAND
759,30.36,2,BACKHAND
760,30.4,1,FOREHAND
760,30.4,2,BACKHAND
761,30.44,1,FOREHAND
761,30.44,2,BACKHAND
762,30.48,1,FOREHAND
762,30.48,2,FOREHAND
763,30.52,1,BACKHAND
763,30.52,2,FOREHAND
764,30.56,1,FOREHAND
764,30.56,2,BACKHAND
765,30.6,1,BACKHAND
765,30.6,2,FOREHAND
766,30.64,1,BACKHAND
766,30.64,2,FOREHAND
767,30.68,1,BACKHAND
767,30.68,2,FOREHAND
768,30.72,1,FOREHAND
768,30.72,2,FOREHAND
769,30.76,1,FOREHAND
769,30.76,2,BACKHAND
770,30.8,1,FOREHAND
770,30.8,2,BACKHAND
771,30.84,1,FOREHAND
771,30.84,2,BACKHAND
772,30.88,1,BACKHAND
772,30.88,2,BACKHAND
773,30.92,1,BACKHAND
773,30.92,2,BACKHAND
774,30.96,1,BACKHAND
774,30.96,2,BACKHAND
775,31.0,1,BACKHAND
775,31.0,2,BACKHAND
776,31.04,1,BACKHAND
776,31.04,2,BACKHAND
777,31.08,1,SMASH
777,31.08,2,BACKHAND
778,31.12,1,SMASH
778,31.12,2,BACKHAND
779,31.16,1,SMASH
779,31.16,2,BACKHAND
780,31.2,1,SMASH
780,31.2,2,BACKHAND
781,31.24,1,SMASH
781,31.24,2,BACKHAND
782,31.28,1,SMASH
782,31.28,2,BACKHAND
783,31.32,1,SMASH
783,31.32,2,BACKHAND
784,31.36,1,SMASH
784,31.36,2,BACKHAND
785,31.4,1,SMASH
785,31.4,2,BACKHAND
786,31.44,1,SMASH
786,31.44,2,BACKHAND
787,31.48,1,SMASH
787,31.48,2,FOREHAND
788,31.52,1,SMASH
788,31.52,2,FOREHAND
789,31.56,1,SMASH
789,31.56,2,BACKHAND
789,31.56,3,FOREHAND
790,31.6,1,BACKHAND
790,31.6,2,FOREHAND
790,31.6,3,FOREHAND
791,31.64,1,BACKHAND
791,31.64,2,FOREHAND
791,31.64,3,FOREHAND
792,31.68,1,BACKHAND
792,31.68,2,FOREHAND
792,31.68,3,FOREHAND
793,31.72,1,BACKHAND
793,31.72,2,FOREHAND
793,31.72,3,FOREHAND
794,31.76,1,BACKHAND
794,31.76,2,FOREHAND
794,31.76,3,FOREHAND
795,31.8,1,FOREHAND
795,31.8,2,FOREHAND
795,31.8,3,FOREHAND
796,31.84,1,FOREHAND
796,31.84,2,FOREHAND
796,31.84,3,FOREHAND
797,31.88,1,FOREHAND
797,31.88,2,FOREHAND
797,31.88,3,FOREHAND
798,31.92,1,FOREHAND
798,31.92,2,FOREHAND
798,31.92,3,FOREHAND
799,31.96,1,BACKHAND
799,31.96,2,FOREHAND
799,31.96,3,FOREHAND
800,32.0,1,FOREHAND
800,32.0,2,BACKHAND
800,32.0,3,FOREHAND
801,32.04,1,BACKHAND
801,32.04,2,BACKHAND
801,32.04,3,FOREHAND
802,32.08,1,FOREHAND
802,32.08,2,FOREHAND
802,32.08,3,FOREHAND
803,32.12,1,FOREHAND
803,32.12,2,FOREHAND
803,32.12,3,FOREHAND
804,32.16,1,FOREHAND
804,32.16,2,FOREHAND
804,32.16,3,FOREHAND
805,32.2,1,FOREHAND
805,32.2,2,FOREHAND
805,32.2,3,FOREHAND
806,32.24,1,FOREHAND
806,32.24,2,FOREHAND
806,32.24,3,FOREHAND
807,32.28,1,FOREHAND
807,32.28,2,FOREHAND
807,32.28,3,FOREHAND
808,32.32,1,FOREHAND
808,32.32,2,BACKHAND
808,32.32,3,FOREHAND
809,32.36,1,BACKHAND
809,32.36,2,FOREHAND
810,32.4,1,BACKHAND
810,32.4,2,FOREHAND
811,32.44,1,BACKHAND
811,32.44,2,BACKHAND
811,32.44,3,FOREHAND
812,32.48,1,BACKHAND
812,32.48,2,BACKHAND
813,32.52,1,SMASH
813,32.52,2,BACKHAND
813,32.52,3,BACKHAND
814,32.56,1,BACKHAND
814,32.56,2,BACKHAND
815,32.6,1,BACKHAND
815,32.6,2,BACKHAND
816,32.64,1,BACKHAND
816,32.64,2,BACKHAND
817,32.68,1,BACKHAND
817,32.68,2,BACKHAND
818,32.72,1,BACKHAND
818,32.72,2,BACKHAND
819,32.76,1,SMASH
819,32.76,2,BACKHAND
820,32.8,1,SMASH
820,32.8,2,BACKHAND
821,32.84,1,BACKHAND
821,32.84,2,FOREHAND
821,32.84,3,BACKHAND
822,32.88,1,BACKHAND
822,32.88,2,BACKHAND
823,32.92,1,BACKHAND
823,32.92,2,SMASH
824,32.96,1,BACKHAND
824,32.96,2,BACKHAND
825,33.0,1,BACKHAND
825,33.0,2,BACKHAND
826,33.04,1,BACKHAND
826,33.04,2,SMASH
826,33.04,3,FOREHAND
827,33.08,1,BACKHAND
827,33.08,2,SMASH
827,33.08,3,BACKHAND
827,33.08,4,FOREHAND
828,33.12,1,BACKHAND
828,33.12,2,SMASH
828,33.12,3,BACKHAND
828,33.12,4,FOREHAND
829,33.16,1,BACKHAND
829,33.16,2,SMASH
829,33.16,3,FOREHAND
830,33.2,1,BACKHAND
830,33.2,2,BACKHAND
830,33.2,3,BACKHAND
830,33.2,4,FOREHAND
831,33.24,1,BACKHAND
831,33.24,2,BACKHAND
831,33.24,3,FOREHAND
832,33.28,1,BACKHAND
832,33.28,2,BACKHAND
832,33.28,3,FOREHAND
832,33.28,4,BACKHAND
833,33.32,1,BACKHAND
833,33.32,2,BACKHAND
833,33.32,3,FOREHAND
834,33.36,1,SMASH
834,33.36,2,BACKHAND
835,33.4,1,SMASH
835,33.4,2,BACKHAND
836,33.44,1,BACKHAND
836,33.44,2,SMASH
837,33.48,1,FOREHAND
837,33.48,2,FOREHAND
838,33.52,1,FOREHAND
838,33.52,2,BACKHAND
839,33.56,1,FOREHAND
839,33.56,2,BACKHAND
840,33.6,1,FOREHAND
840,33.6,2,FOREHAND
841,33.64,1,FOREHAND
842,33.68,1,BACKHAND
842,33.68,2,FOREHAND
843,33.72,1,BACKHAND
843,33.72,2,FOREHAND
844,33.76,1,BACKHAND
844,33.76,2,FOREHAND
845,33.8,1,BACKHAND
845,33.8,2,FOREHAND
846,33.84,1,BACKHAND
846,33.84,2,FOREHAND
847,33.88,1,BACKHAND
847,33.88,2,FOREHAND
848,33.92,1,BACKHAND
848,33.92,2,FOREHAND
849,33.96,1,FOREHAND
849,33.96,2,FOREHAND
850,34.0,1,FOREHAND
850,34.0,2,FOREHAND
851,34.04,1,FOREHAND
851,34.04,2,FOREHAND
852,34.08,1,FOREHAND
852,34.08,2,FOREHAND
853,34.12,1,FOREHAND
853,34.12,2,FOREHAND
854,34.16,1,FOREHAND
854,34.16,2,FOREHAND
855,34.2,1,FOREHAND
855,34.2,2,FOREHAND
856,34.24,1,FOREHAND
856,34.24,2,FOREHAND
857,34.28,1,FOREHAND
857,34.28,2,FOREHAND
858,34.32,1,FOREHAND
858,34.32,2,FOREHAND
859,34.36,1,FOREHAND
859,34.36,2,FOREHAND
860,34.4,1,FOREHAND
860,34.4,2,FOREHAND
861,34.44,1,FOREHAND
861,34.44,2,FOREHAND
861,34.44,3,FOREHAND
862,34.48,1,FOREHAND
862,34.48,2,FOREHAND
862,34.48,3,FOREHAND
863,34.52,1,FOREHAND
863,34.52,2,FOREHAND
864,34.56,1,FOREHAND
864,34.56,2,FOREHAND
864,34.56,3,FOREHAND
865,34.6,1,FOREHAND
865,34.6,2,FOREHAND
865,34.6,3,FOREHAND
866,34.64,1,FOREHAND
866,34.64,2,FOREHAND
867,34.68,1,FOREHAND
867,34.68,2,FOREHAND
867,34.68,3,FOREHAND
868,34.72,1,FOREHAND
868,34.72,2,FOREHAND
869,34.76,1,FOREHAND
869,34.76,2,FOREHAND
869,34.76,3,FOREHAND
870,34.8,1,FOREHAND
870,34.8,2,FOREHAND
870,34.8,3,FOREHAND
871,34.84,1,FOREHAND
871,34.84,2,FOREHAND
872,34.88,1,FOREHAND
872,34.88,2,FOREHAND
873,34.92,1,FOREHAND
873,34.92,2,FOREHAND
873,34.92,3,FOREHAND
874,34.96,1,FOREHAND
874,34.96,2,FOREHAND
875,35.0,1,FOREHAND
875,35.0,2,FOREHAND
875,35.0,3,FOREHAND
876,35.04,1,FOREHAND
876,35.04,2,FOREHAND
877,35.08,1,FOREHAND
878,35.12,1,FOREHAND
878,35.12,2,BACKHAND
879,35.16,1,FOREHAND
880,35.2,1,FOREHAND
881,35.24,1,FOREHAND
881,35.24,2,FOREHAND
882,35.28,1,FOREHAND
882,35.28,2,FOREHAND
883,35.32,1,FOREHAND
883,35.32,2,FOREHAND
883,35.32,3,SMASH
884,35.36,1,FOREHAND
884,35.36,2,FOREHAND
884,35.36,3,SMASH
885,35.4,1,FOREHAND
885,35.4,2,FOREHAND
885,35.4,3,SMASH
886,35.44,1,FOREHAND
887,35.48,1,FOREHAND
887,35.48,2,FOREHAND
888,35.52,1,FOREHAND
889,35.56,1,FOREHAND
890,35.6,1,FOREHAND
890,35.6,2,FOREHAND
891,35.64,1,FOREHAND
892,35.68,1,FOREHAND
893,35.72,1,FOREHAND
894,35.76,1,FOREHAND
895,35.8,1,FOREHAND
896,35.84,1,FOREHAND
897,35.88,1,FOREHAND
898,35.92,1,FOREHAND
899,35.96,1,FOREHAND
900,36.0,1,FOREHAND
901,36.04,1,FOREHAND
902,36.08,1,FOREHAND
903,36.12,1,FOREHAND
904,36.16,1,FOREHAND
905,36.2,1,FOREHAND
906,36.24,1,FOREHAND
909,36.36,1,FOREHAND
914,36.56,1,FOREHAND
915,36.6,1,FOREHAND
916,36.64,1,BACKHAND
917,36.68,1,BACKHAND
1013,40.52,1,FOREHAND
1015,40.6,1,BACKHAND
1018,40.72,1,FOREHAND
1019,40.76,1,FOREHAND
1021,40.84,1,FOREHAND
1030,41.2,1,FOREHAND
1031,41.24,1,FOREHAND
1032,41.28,1,FOREHAND
1034,41.36,1,FOREHAND
1041,41.64,1,FOREHAND
1042,41.68,1,FOREHAND
1043,41.72,1,FOREHAND
1046,41.84,1,FOREHAND
1047,41.88,1,FOREHAND
1048,41.92,1,FOREHAND
1049,41.96,1,FOREHAND
1050,42.0,1,FOREHAND
1051,42.04,1,FOREHAND
1052,42.08,1,FOREHAND
1053,42.12,1,FOREHAND
